productAsin,country,isVerified,ratingScore,reviewTitle,reviewDescription,reviewUrl,reviewedIn,variant,variantAsin,lemmatized_reviewDescription,stemmed_reviewDescription,color,size,word_count,any_neg,char_count,sentiment,sentiment_label
B0CHX1W1XY,India,True,5,Iphone from Apple as usual top in quality and experiance.,"First of it looks very very prime quality and nicely fit in your hands. I am an android user still I don't face issue at the time of operating. In India you have to download required apps from app store free of cost. Apple store not available in India. You can use two sim , one physical micro sim and other esim. Conversion of physical micro sim to esim is very easy and happen in just two hours from your home. But after conversion sms service restricted for 24 hours as per guidelines if TRAI. No issue of connectivity if you have good network strength of your desired operator. Very crispy screen gives no strain on your eyes. Battery life is awesome , 1 one day for heavy user and 2 days for light user. Smooth performance of IOS system, no lags ,no glitches , not a single problem when you get to use. Sound is also very big but very crystal clear. Value is on high side,  so though it is very good in all aspects,  many people may find it very difficult to purchase .",https://www.amazon.in/gp/customer-reviews/R36GDEUNEP4S4O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2F5QT,Reviewed in India on 24 July 2024,Colour: BlueSize: 128 GB,B0CHX2F5QT,first look prime quality nicely fit hand android user still dont face issue time operating india download required apps app store free cost apple store available india use two sim one physical micro sim esim conversion physical micro sim esim easy happen two hour home conversion sm service restricted 24 hour per guideline trai issue connectivity good network strength desired operator crispy screen give strain eye battery life awesome 1 one day heavy user 2 day light user smooth performance io system lag glitch single problem get use sound also big crystal clear value high side though good aspect many people may find difficult purchase,first look prime qualiti nice fit hand android user still dont face issu time oper india download requir app app store free cost appl store avail india use two sim one physic micro sim esim convers physic micro sim esim easi happen two hour home convers sm servic restrict 24 hour per guidelin trai issu connect good network strength desir oper crispi screen give strain eye batteri life awesom 1 one day heavi user 2 day light user smooth perform io system lag glitch singl problem get use sound also big crystal clear valu high side though good aspect mani peopl may find difficult purchas,blue,128GB,105,0,538,0.9738,positive
B0CHX1W1XY,India,True,5,Good product,Running smoothly..no problem at all.Camera is good and battery life is also good manage one day charging..also charge with any type c charging.Worth it phone under this range.,https://www.amazon.in/gp/customer-reviews/R2UCZRV6D8BPJH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2F5QT,Reviewed in India on 14 August 2024,Colour: BlueSize: 128 GB,B0CHX2F5QT,running smoothly problem camera good battery life also good manage one day charging also charge type c charging worth phone range,run smoothli problem camera good batteri life also good manag one day charg also charg type c charg worth phone rang,blue,128GB,21,0,109,0.6124,positive
B0CHX1W1XY,India,True,4,Good one,After so many follow ups finally received a product. Product is good,https://www.amazon.in/gp/customer-reviews/R2ID1QEZ5RXAXM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2F5QT,Reviewed in India on 31 July 2024,Colour: BlueSize: 128 GB,B0CHX2F5QT,many follow ups finally received product product good,mani follow up final receiv product product good,blue,128GB,8,0,46,0.4404,positive
B0CHX1W1XY,India,True,5,iPhone XR to iPhone 15,"Just made the transition and here’s my POV on the first ~2 month of usePros- Battery Life is awesome, easily get about a day plus on this, so no Compliants- Screen fluidity is smooooooth! Understandable as I’m transitioning into an OLED from LCD in XR. The panel gets a solid peak brightness quotient so happy here- Screen brightness is good as compared to XR, 2200 nits, but I hardly go beyond 30% brightness to save some juice. Whilst outside I did crank it up and it’s spotless- Dynamic Island is fun, yet to use it to the fullest. Like the way it shows the ETA on delivery and Uber. Simple solution instead of you having to get into the app to check on the ETA- Weight, this phone is soo bloody light!! Understandable as XR was a brick, this is soo welcome- Camera is awesome, love the 48MP intervention, the portrait mode and cinematic mode does the job for me.- The Apple eco system, I enjoy seamless integration of my Watch, Mac, IPad Air and IPhone- Apples approach on Security!- Transferring data from my XR to 15 using the built in app is flawlessCons- The phone was over heating , there is a solution to this from Apple = back up the phone and then erase and reset the phone… including your eSIM settings.. once done set up the phone with the back up….. works like a charm- I still believe Apple should have thrown in a charging brick with such purchasesIndustry memes- USB C : honestly don’t give a jack for the reviews out there on this. It’s just a mode of charging for me and that’s it. I’m not going to be transferring any data so yea, 2.0 speed yadadada - thank you so much- Blue is not blue but white! Think people whining about this should go back to 13/14 or those ludicrous blues in Androids!! These are pestle shades people!!- Buying an Apple product to show off!! I mean, you even serious? You buy a product and then comment on why you should not buy one?- 60hz refresh rate for a 80k phone : save your jokes people, there are many of us who appreciate quality and security than how the screen refreshes. For non gamers like me, panel that is here is apt. I’ve seen a ton of folks buying 120hz phones and using it only to make calls, watch some videos and for textingTips of managing battery health- Switch off background app refresh for apps you don’t need back ground refresh- Avoid wireless charging as this heats your devise up- I charge my phone only using a power bank  not direct wired or wireless charging- Don’t let the battery go below 20%, keep it always between 95% and 20%- Switch off location services and allow only certain app that needs your location service- Switch on Charging Optimisation under the battery section- I don’t use vibrate mode for rings/incoming calls etc- My XR after 5 years of use has 86% battery health so I guess I know what I’m recommending aboveVendor Experience : Appario Retail Private Limited. 5/5, been a regular customer and they have never disappointed me even once. The purchase experience is breezy and quick, thanks team for the support and look forward to the collaboration in the future.….. watch out for this space. Will keep updating in case of significant change in experience",https://www.amazon.in/gp/customer-reviews/R31I5KI4OFWH8P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2F5QT,Reviewed in India on 7 October 2023,Colour: BlueSize: 128 GB,B0CHX2F5QT,made transition here pov first 2 month usepros battery life awesome easily get day plus compliants screen fluidity smooooooth understandable im transitioning oled lcd xr panel get solid peak brightness quotient happy screen brightness good compared xr 2200 nit hardly go beyond 30 brightness save juice whilst outside crank spotless dynamic island fun yet use fullest like way show eta delivery uber simple solution instead get app check eta weight phone soo bloody light understandable xr brick soo welcome camera awesome love 48mp intervention portrait mode cinematic mode job apple eco system enjoy seamless integration watch mac ipad air iphone apple approach security transferring data xr 15 using built app flawlesscons phone heating solution apple back phone erase reset phone including esim setting done set phone back work like charm still believe apple thrown charging brick purchasesindustry meme usb c honestly dont give jack review mode charging thats im going transferring data yea 2 0 speed yadadada thank much blue blue white think people whining go back 1314 ludicrous blue android pestle shade people buying apple product show mean even serious buy product comment buy one 60hz refresh rate 80k phone save joke people many u appreciate quality security screen refreshes non gamers like panel apt ive seen ton folk buying 120hz phone using make call watch video textingtips managing battery health switch background app refresh apps dont need back ground refresh avoid wireless charging heat devise charge phone using power bank direct wired wireless charging dont let battery go 20 keep always 95 20 switch location service allow certain app need location service switch charging optimisation battery section dont use vibrate mode ringsincoming call etc xr 5 year use 86 battery health guess know im recommending abovevendor experience appario retail private limited 55 regular customer never disappointed even purchase experience breezy quick thanks team support look forward collaboration future watch space keep updating case significant change experience,made transit here pov first 2 month usepro batteri life awesom easili get day plu compliant screen fluiditi smooooooth understand im transit ole lcd xr panel get solid peak bright quotient happi screen bright good compar xr 2200 nit hardli go beyond 30 bright save juic whilst outsid crank spotless dynam island fun yet use fullest like way show eta deliveri uber simpl solut instead get app check eta weight phone soo bloodi light understand xr brick soo welcom camera awesom love 48mp intervent portrait mode cinemat mode job appl eco system enjoy seamless integr watch mac ipad air iphon appl approach secur transfer data xr 15 use built app flawlesscon phone heat solut appl back phone eras reset phone includ esim set done set phone back work like charm still believ appl thrown charg brick purchasesindustri meme usb c honestli dont give jack review mode charg that im go transfer data yea 2 0 speed yadadada thank much blue blue white think peopl whine go back 1314 ludicr blue android pestl shade peopl buy appl product show mean even seriou buy product comment buy one 60hz refresh rate 80k phone save joke peopl mani us appreci qualiti secur screen refresh non gamer like panel apt ive seen ton folk buy 120hz phone use make call watch video textingtip manag batteri health switch background app refresh app dont need back ground refresh avoid wireless charg heat devis charg phone use power bank direct wire wireless charg dont let batteri go 20 keep alway 95 20 switch locat servic allow certain app need locat servic switch charg optimis batteri section dont use vibrat mode ringsincom call etc xr 5 year use 86 batteri health guess know im recommend abovevendor experi appario retail privat limit 55 regular custom never disappoint even purchas experi breezi quick thank team support look forward collabor futur watch space keep updat case signific chang experi,blue,128GB,318,1,1759,0.9974,positive
B0CHX1W1XY,India,True,4,Good product but costly,Apple iPhone quite costly but quite good interface and operations systemIf you have no issue with spending money this is product you can buy.,https://www.amazon.in/gp/customer-reviews/RCYGOFGVDLJD8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2F5QT,Reviewed in India on 22 August 2024,Colour: BlueSize: 128 GB,B0CHX2F5QT,apple iphone quite costly quite good interface operation systemif issue spending money product buy,appl iphon quit costli quit good interfac oper systemif issu spend money product buy,blue,128GB,14,0,85,0.4144,positive
B0CHX1W1XY,India,True,5,Good,Good phone from apple,https://www.amazon.in/gp/customer-reviews/RHEJOB4PK5CKT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2F5QT,Reviewed in India on 4 September 2024,Colour: BlueSize: 128 GB,B0CHX2F5QT,good phone apple,good phone appl,blue,128GB,3,0,14,0.4404,positive
B0CHX1W1XY,India,True,5,Apple iphone,Good and well.offer is budget saving,https://www.amazon.in/gp/customer-reviews/R3BJY9UUK6U96S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2F5QT,Reviewed in India on 25 August 2024,Colour: BlueSize: 128 GB,B0CHX2F5QT,good well offer budget saving,good well offer budget save,blue,128GB,5,0,25,0.6124,positive
B0CHX1W1XY,India,True,5,Excellent,Excellent as usual,https://www.amazon.in/gp/customer-reviews/R2IO6UI6YOVNW2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2F5QT,Reviewed in India on 14 September 2024,Colour: BlueSize: 128 GB,B0CHX2F5QT,excellent usual,excel usual,blue,128GB,2,0,14,0.5719,positive
B0CHX1W1XY,India,True,5,Loved it,Good camera quality,https://www.amazon.in/gp/customer-reviews/R1DTGNPXNUMKVJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2F5QT,Reviewed in India on 21 August 2024,Colour: BlueSize: 128 GB,B0CHX2F5QT,good camera quality,good camera qualiti,blue,128GB,3,0,17,0.4404,positive
B0CHX1W1XY,India,True,5,Iphone 15 blue,Very light weight and cute phone,https://www.amazon.in/gp/customer-reviews/R38YWF4CP58NK9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX2F5QT,Reviewed in India on 7 September 2024,Colour: BlueSize: 128 GB,B0CHX2F5QT,light weight cute phone,light weight cute phone,blue,128GB,4,0,20,0.4588,positive
B0CHX1W1XY,India,True,1,Don't buy it on Amazon,"Got a faulty phone , after one update it crashed",https://www.amazon.in/gp/customer-reviews/R2LLBUE0DANEC9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6N27Y,Reviewed in India on 6 August 2024,Colour: BlueSize: 256 GB,B0CHX6N27Y,got faulty phone one update crashed,got faulti phone one updat crash,blue,256GB,6,0,30,-0.3182,negative
B0CHX1W1XY,India,True,5,⛳⛳⛳⛳,Just wow,https://www.amazon.in/gp/customer-reviews/R1YF47TOK06J78/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6N27Y,Reviewed in India on 7 December 2023,Colour: BlueSize: 256 GB,B0CHX6N27Y,wow,wow,blue,256GB,1,0,3,0.5859,positive
B0CHX1W1XY,India,True,5,Excellent,Excellent,https://www.amazon.in/gp/customer-reviews/R37QFYEVTN0D23/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6N27Y,Reviewed in India on 13 October 2023,Colour: BlueSize: 256 GB,B0CHX6N27Y,excellent,excel,blue,256GB,1,0,9,0.5719,positive
B0CHX1W1XY,India,False,5,iPhone 15 Best phone iPhone series and look so Beautiful,Good experienceGood lookingCharging very fastand Battery goodGood experienceGood lookingCharging very fastand Battery goodGood experienceGood lookingCharging very fastand Battery goodGood experienceGood lookingCharging very fastand Battery good,https://www.amazon.in/gp/customer-reviews/R3GCG3DYY5QYZ9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CHX6N27Y,Reviewed in India on 2 September 2024,Colour: BlueSize: 256 GB,B0CHX6N27Y,good experiencegood lookingcharging fastand battery goodgood experiencegood lookingcharging fastand battery goodgood experiencegood lookingcharging fastand battery goodgood experiencegood lookingcharging fastand battery good,good experiencegood lookingcharg fastand batteri goodgood experiencegood lookingcharg fastand batteri goodgood experiencegood lookingcharg fastand batteri goodgood experiencegood lookingcharg fastand batteri good,blue,256GB,21,0,204,0.7003,positive
